Contract_ID,Client_ID,Equipment_ID,Origination_Date,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-03744,CUST-03744,EQ-009,22-08-2025,6767000,676700,6090300,36,8.06,67.7,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03745,CUST-03745,EQ-006,23-08-2025,2962000,592400,2369600,36,9.92,92.7,REJECT,Performing
EQF-2025-03746,CUST-03746,EQ-006,23-08-2025,2878000,719500,2158500,24,9.32,58.1,STRUCTURED_LEASE,Performing
EQF-2025-03747,CUST-03747,EQ-013,23-08-2025,3642000,728400,2913600,36,8.27,39.9,AUTO_APPROVE,Performing
EQF-2025-03748,CUST-03748,EQ-011,23-08-2025,9039000,1355850,7683150,48,10.54,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03749,CUST-03749,EQ-001,23-08-2025,12715000,1271500,11443500,24,12.33,47.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03750,CUST-03750,EQ-002,23-08-2025,925000,138750,786250,24,7.36,51.6,STRUCTURED_LEASE,Performing
EQF-2025-03751,CUST-03751,EQ-015,23-08-2025,3974000,794800,3179200,36,10.92,81,REJECT,Default
EQF-2025-03752,CUST-03752,EQ-002,23-08-2025,4599000,459900,4139100,24,8.29,59,REQUIRE_COLLATERAL,Performing
EQF-2025-03753,CUST-03753,EQ-011,23-08-2025,14927000,2985400,11941600,24,10.38,73.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03754,CUST-03754,EQ-014,23-08-2025,3779000,944750,2834250,36,8.57,62.8,STRUCTURED_LEASE,Performing
EQF-2025-03755,CUST-03755,EQ-011,23-08-2025,6550000,1637500,4912500,36,9.05,50.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03756,CUST-03756,EQ-006,23-08-2025,2257000,564250,1692750,48,9.2,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03757,CUST-03757,EQ-009,23-08-2025,5986000,1197200,4788800,24,11.54,99,REJECT,Performing
EQF-2025-03758,CUST-03758,EQ-001,23-08-2025,9755000,1951000,7804000,48,9.36,59.8,STRUCTURED_LEASE,Performing
EQF-2025-03759,CUST-03759,EQ-001,23-08-2025,13891000,3472750,10418250,60,8.99,51.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03760,CUST-03760,EQ-014,23-08-2025,3961000,792200,3168800,48,9.38,83.9,REJECT,Default
EQF-2025-03761,CUST-03761,EQ-009,24-08-2025,5068000,760200,4307800,24,12.34,52.6,STRUCTURED_LEASE,Performing
EQF-2025-03762,CUST-03762,EQ-014,24-08-2025,2734000,546800,2187200,36,10.34,89.6,REJECT,60_Days_Past_Due
EQF-2025-03763,CUST-03763,EQ-010,24-08-2025,5937000,890550,5046450,48,8.58,73,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03764,CUST-03764,EQ-012,24-08-2025,6489000,1622250,4866750,60,11.75,90.8,REJECT,Performing
EQF-2025-03765,CUST-03765,EQ-004,24-08-2025,2647000,529400,2117600,60,9.77,67.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03766,CUST-03766,EQ-011,24-08-2025,10324000,2581000,7743000,36,8.21,34.2,AUTO_APPROVE,Performing
EQF-2025-03767,CUST-03767,EQ-008,24-08-2025,4306000,430600,3875400,48,10.09,55,STRUCTURED_LEASE,Performing
EQF-2025-03768,CUST-03768,EQ-011,24-08-2025,6292000,1258400,5033600,60,9.27,56.1,STRUCTURED_LEASE,Performing
EQF-2025-03769,CUST-03769,EQ-005,24-08-2025,2378000,475600,1902400,48,7,78.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03770,CUST-03770,EQ-005,24-08-2025,2827000,706750,2120250,36,10,45.9,STRUCTURED_LEASE,Performing
EQF-2025-03771,CUST-03771,EQ-004,24-08-2025,2770000,692500,2077500,36,7.89,57.4,STRUCTURED_LEASE,Performing
EQF-2025-03772,CUST-03772,EQ-015,24-08-2025,4306000,1076500,3229500,24,7.59,72.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03773,CUST-03773,EQ-011,24-08-2025,8415000,841500,7573500,36,7,41.3,STRUCTURED_LEASE,Performing
EQF-2025-03774,CUST-03774,EQ-003,24-08-2025,3334000,333400,3000600,48,9.69,65.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03775,CUST-03775,EQ-003,24-08-2025,3620000,905000,2715000,60,9.28,71.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03776,CUST-03776,EQ-007,24-08-2025,5857000,1171400,4685600,60,10.92,65.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03777,CUST-03777,EQ-014,25-08-2025,1459000,291800,1167200,36,8.3,58.7,STRUCTURED_LEASE,Performing
EQF-2025-03778,CUST-03778,EQ-010,25-08-2025,6052000,1513000,4539000,48,8.78,48.6,STRUCTURED_LEASE,Performing
EQF-2025-03779,CUST-03779,EQ-013,25-08-2025,2134000,320100,1813900,36,12.47,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03780,CUST-03780,EQ-007,25-08-2025,3279000,327900,2951100,48,7,63.8,STRUCTURED_LEASE,Performing
EQF-2025-03781,CUST-03781,EQ-011,25-08-2025,14125000,1412500,12712500,48,11.32,82.1,REJECT,Default
EQF-2025-03782,CUST-03782,EQ-001,25-08-2025,11964000,1794600,10169400,36,8.33,72.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03783,CUST-03783,EQ-006,25-08-2025,6134000,1533500,4600500,36,14.17,72.3,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03784,CUST-03784,EQ-003,25-08-2025,2877000,575400,2301600,24,10.58,43,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03785,CUST-03785,EQ-003,25-08-2025,3750000,750000,3000000,24,8.56,74.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03786,CUST-03786,EQ-009,25-08-2025,1727000,172700,1554300,60,7.41,89,REJECT,Performing
EQF-2025-03787,CUST-03787,EQ-010,25-08-2025,7483000,1122450,6360550,24,10.11,65,REQUIRE_COLLATERAL,Performing
EQF-2025-03788,CUST-03788,EQ-010,25-08-2025,7207000,1441400,5765600,24,7,58.6,STRUCTURED_LEASE,Performing
EQF-2025-03789,CUST-03789,EQ-005,25-08-2025,3926000,392600,3533400,36,10.53,61.3,STRUCTURED_LEASE,Performing
EQF-2025-03790,CUST-03790,EQ-015,25-08-2025,1848000,369600,1478400,60,7.41,89.2,REJECT,60_Days_Past_Due
EQF-2025-03791,CUST-03791,EQ-009,25-08-2025,7153000,1430600,5722400,36,8.05,42.3,STRUCTURED_LEASE,Performing
EQF-2025-03792,CUST-03792,EQ-006,25-08-2025,1877000,375400,1501600,36,7,55.6,STRUCTURED_LEASE,Performing
EQF-2025-03793,CUST-03793,EQ-008,26-08-2025,3092000,309200,2782800,48,9.7,30.8,AUTO_APPROVE,Performing
EQF-2025-03794,CUST-03794,EQ-014,26-08-2025,2874000,431100,2442900,36,9.92,62,STRUCTURED_LEASE,Performing
EQF-2025-03795,CUST-03795,EQ-006,26-08-2025,3268000,817000,2451000,36,9.54,76.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03796,CUST-03796,EQ-014,26-08-2025,4033000,604950,3428050,48,7,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03797,CUST-03797,EQ-010,26-08-2025,7891000,1578200,6312800,36,11.65,53.9,STRUCTURED_LEASE,Performing
EQF-2025-03798,CUST-03798,EQ-005,26-08-2025,6908000,1036200,5871800,60,9.26,83.3,REJECT,Performing
EQF-2025-03799,CUST-03799,EQ-009,26-08-2025,3773000,754600,3018400,48,8.72,50.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03800,CUST-03800,EQ-010,26-08-2025,8794000,879400,7914600,48,10.7,64.7,STRUCTURED_LEASE,Performing
EQF-2025-03801,CUST-03801,EQ-011,26-08-2025,13485000,1348500,12136500,36,8.84,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03802,CUST-03802,EQ-007,26-08-2025,2595000,259500,2335500,48,10.16,82.5,REJECT,Default
EQF-2025-03803,CUST-03803,EQ-014,26-08-2025,2492000,498400,1993600,48,8.33,49.4,STRUCTURED_LEASE,Performing
EQF-2025-03804,CUST-03804,EQ-015,26-08-2025,5480000,822000,4658000,36,10.72,58.2,STRUCTURED_LEASE,Performing
EQF-2025-03805,CUST-03805,EQ-012,26-08-2025,4548000,1137000,3411000,36,10.69,46.3,STRUCTURED_LEASE,Performing
EQF-2025-03806,CUST-03806,EQ-015,26-08-2025,2621000,655250,1965750,36,8.82,32.8,AUTO_APPROVE,Performing
EQF-2025-03807,CUST-03807,EQ-012,26-08-2025,5305000,530500,4774500,48,9.73,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03808,CUST-03808,EQ-011,26-08-2025,4319000,1079750,3239250,60,9.46,61.9,STRUCTURED_LEASE,Performing
EQF-2025-03809,CUST-03809,EQ-005,27-08-2025,2290000,458000,1832000,48,9.31,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03810,CUST-03810,EQ-009,27-08-2025,4519000,677850,3841150,48,7.72,64.9,STRUCTURED_LEASE,Performing
EQF-2025-03811,CUST-03811,EQ-013,27-08-2025,3810000,952500,2857500,36,7.93,72.5,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03812,CUST-03812,EQ-010,27-08-2025,4959000,1239750,3719250,48,8.92,50.9,STRUCTURED_LEASE,Performing
EQF-2025-03813,CUST-03813,EQ-006,27-08-2025,7448000,1117200,6330800,60,9.6,62.8,STRUCTURED_LEASE,Performing
EQF-2025-03814,CUST-03814,EQ-010,27-08-2025,6220000,1555000,4665000,36,8.17,65.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03815,CUST-03815,EQ-011,27-08-2025,14651000,2197650,12453350,36,9.52,71.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03816,CUST-03816,EQ-008,27-08-2025,10610000,2122000,8488000,24,7,16.9,AUTO_APPROVE,Performing
EQF-2025-03817,CUST-03817,EQ-001,27-08-2025,12506000,2501200,10004800,36,9.5,69.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03818,CUST-03818,EQ-013,27-08-2025,4743000,948600,3794400,48,9.62,58.3,STRUCTURED_LEASE,Performing
EQF-2025-03819,CUST-03819,EQ-003,27-08-2025,3887000,388700,3498300,60,10.73,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03820,CUST-03820,EQ-004,27-08-2025,10112000,2022400,8089600,36,11.63,69.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03821,CUST-03821,EQ-012,27-08-2025,6601000,1650250,4950750,36,10.53,55.3,STRUCTURED_LEASE,Performing
EQF-2025-03822,CUST-03822,EQ-001,27-08-2025,7800000,780000,7020000,36,12.2,72.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03823,CUST-03823,EQ-013,27-08-2025,4061000,406100,3654900,60,9.46,71.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03824,CUST-03824,EQ-011,27-08-2025,8670000,867000,7803000,36,9.57,44,STRUCTURED_LEASE,Performing
EQF-2025-03825,CUST-03825,EQ-009,28-08-2025,7361000,1472200,5888800,36,10.71,63.8,STRUCTURED_LEASE,Performing
EQF-2025-03826,CUST-03826,EQ-006,28-08-2025,7643000,764300,6878700,36,9.34,87.1,REJECT,Default
EQF-2025-03827,CUST-03827,EQ-008,28-08-2025,5048000,1009600,4038400,36,9,75.6,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03828,CUST-03828,EQ-008,28-08-2025,9499000,1899800,7599200,48,11.56,57.6,STRUCTURED_LEASE,Performing
EQF-2025-03829,CUST-03829,EQ-013,28-08-2025,1786000,178600,1607400,36,10.59,77.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03830,CUST-03830,EQ-006,28-08-2025,3839000,383900,3455100,48,10.49,49.8,STRUCTURED_LEASE,Performing
EQF-2025-03831,CUST-03831,EQ-012,28-08-2025,9698000,2424500,7273500,48,8.2,58.6,STRUCTURED_LEASE,Performing
EQF-2025-03832,CUST-03832,EQ-003,28-08-2025,2060000,206000,1854000,36,10.92,55.2,STRUCTURED_LEASE,Performing
EQF-2025-03833,CUST-03833,EQ-013,28-08-2025,3401000,680200,2720800,36,9.62,63.2,STRUCTURED_LEASE,Performing
EQF-2025-03834,CUST-03834,EQ-012,28-08-2025,10366000,2591500,7774500,60,8.02,49.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03835,CUST-03835,EQ-010,28-08-2025,4259000,1064750,3194250,48,10.55,36.7,AUTO_APPROVE,Performing
EQF-2025-03836,CUST-03836,EQ-001,28-08-2025,12752000,2550400,10201600,48,7.7,43,STRUCTURED_LEASE,Performing
EQF-2025-03837,CUST-03837,EQ-015,28-08-2025,4085000,408500,3676500,48,7,46.1,STRUCTURED_LEASE,Performing
EQF-2025-03838,CUST-03838,EQ-006,28-08-2025,3724000,372400,3351600,60,7,45.9,STRUCTURED_LEASE,Performing
EQF-2025-03839,CUST-03839,EQ-015,28-08-2025,2007000,301050,1705950,36,9.13,63.3,STRUCTURED_LEASE,Performing
EQF-2025-03840,CUST-03840,EQ-014,28-08-2025,4539000,453900,4085100,36,11.81,56.4,STRUCTURED_LEASE,Performing
EQF-2025-03841,CUST-03841,EQ-010,29-08-2025,9604000,1440600,8163400,36,9.97,86.4,REJECT,60_Days_Past_Due
EQF-2025-03842,CUST-03842,EQ-009,29-08-2025,3108000,777000,2331000,36,9.35,79.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03843,CUST-03843,EQ-008,29-08-2025,2803000,700750,2102250,36,11.48,69.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03844,CUST-03844,EQ-001,29-08-2025,12850000,3212500,9637500,60,10.27,54,STRUCTURED_LEASE,Performing
EQF-2025-03845,CUST-03845,EQ-006,29-08-2025,5809000,871350,4937650,60,11.04,69.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03846,CUST-03846,EQ-003,29-08-2025,1583000,316600,1266400,36,10.96,84.7,REJECT,Performing
EQF-2025-03847,CUST-03847,EQ-007,29-08-2025,3854000,770800,3083200,36,9.03,51,STRUCTURED_LEASE,Performing
EQF-2025-03848,CUST-03848,EQ-008,29-08-2025,6344000,1586000,4758000,24,9.15,87.1,REJECT,Default
EQF-2025-03849,CUST-03849,EQ-013,29-08-2025,4143000,621450,3521550,60,8.25,89.9,REJECT,Performing
EQF-2025-03850,CUST-03850,EQ-005,29-08-2025,2964000,444600,2519400,36,10.75,77,REQUIRE_COLLATERAL,Performing
EQF-2025-03851,CUST-03851,EQ-011,29-08-2025,8985000,2246250,6738750,48,7.66,63.8,STRUCTURED_LEASE,Performing
EQF-2025-03852,CUST-03852,EQ-006,29-08-2025,2594000,259400,2334600,60,8.17,43.2,STRUCTURED_LEASE,Performing
EQF-2025-03853,CUST-03853,EQ-008,29-08-2025,10639000,2659750,7979250,36,9.39,44.2,STRUCTURED_LEASE,Performing
EQF-2025-03854,CUST-03854,EQ-015,29-08-2025,4849000,727350,4121650,48,9.66,64.6,STRUCTURED_LEASE,Performing
EQF-2025-03855,CUST-03855,EQ-014,29-08-2025,4000000,400000,3600000,36,10.38,72.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03856,CUST-03856,EQ-006,29-08-2025,6331000,1266200,5064800,48,9.44,74.1,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03857,CUST-03857,EQ-011,30-08-2025,8657000,865700,7791300,36,8.95,65.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03858,CUST-03858,EQ-010,30-08-2025,10348000,2069600,8278400,36,10.58,96.7,REJECT,Performing
EQF-2025-03859,CUST-03859,EQ-011,30-08-2025,4802000,720300,4081700,60,10.87,75.1,REQUIRE_COLLATERAL,Default
EQF-2025-03860,CUST-03860,EQ-013,30-08-2025,4252000,1063000,3189000,48,7,61.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03861,CUST-03861,EQ-003,30-08-2025,2018000,504500,1513500,36,11.1,80.1,REJECT,Performing
EQF-2025-03862,CUST-03862,EQ-004,30-08-2025,5254000,1313500,3940500,36,9.01,62.9,STRUCTURED_LEASE,Performing
EQF-2025-03863,CUST-03863,EQ-012,30-08-2025,9714000,2428500,7285500,24,11.9,73.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03864,CUST-03864,EQ-011,30-08-2025,12609000,3152250,9456750,48,8.52,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03865,CUST-03865,EQ-009,30-08-2025,7370000,1105500,6264500,36,8.01,45.4,STRUCTURED_LEASE,Performing
EQF-2025-03866,CUST-03866,EQ-011,30-08-2025,10421000,1563150,8857850,48,10.47,61.3,STRUCTURED_LEASE,Performing
EQF-2025-03867,CUST-03867,EQ-012,30-08-2025,8433000,2108250,6324750,36,12.7,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03868,CUST-03868,EQ-014,30-08-2025,4797000,479700,4317300,36,7.07,58,STRUCTURED_LEASE,Performing
EQF-2025-03869,CUST-03869,EQ-014,30-08-2025,2137000,534250,1602750,48,10.76,65.7,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03870,CUST-03870,EQ-009,30-08-2025,7122000,1424400,5697600,36,10.34,39,AUTO_APPROVE,Performing
EQF-2025-03871,CUST-03871,EQ-012,30-08-2025,10733000,2146600,8586400,60,9.45,76.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03872,CUST-03872,EQ-005,30-08-2025,4138000,827600,3310400,48,12.61,86.2,REJECT,60_Days_Past_Due
EQF-2025-03873,CUST-03873,EQ-005,31-08-2025,1510000,302000,1208000,36,7,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03874,CUST-03874,EQ-003,31-08-2025,2897000,724250,2172750,48,11.17,68.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03875,CUST-03875,EQ-009,31-08-2025,3437000,687400,2749600,24,10.96,52.5,STRUCTURED_LEASE,Performing
EQF-2025-03876,CUST-03876,EQ-012,31-08-2025,5148000,514800,4633200,36,11.3,79.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03877,CUST-03877,EQ-006,31-08-2025,2026000,506500,1519500,36,11.11,31,AUTO_APPROVE,Performing
EQF-2025-03878,CUST-03878,EQ-002,31-08-2025,2607000,521400,2085600,48,9.85,67.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03879,CUST-03879,EQ-010,31-08-2025,7725000,1931250,5793750,24,9.04,68.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03880,CUST-03880,EQ-006,31-08-2025,7363000,1840750,5522250,36,8.58,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03881,CUST-03881,EQ-010,31-08-2025,4060000,1015000,3045000,36,10.38,45.6,STRUCTURED_LEASE,Performing
EQF-2025-03882,CUST-03882,EQ-014,31-08-2025,2814000,422100,2391900,24,9.49,29.9,AUTO_APPROVE,Performing
EQF-2025-03883,CUST-03883,EQ-002,31-08-2025,2838000,567600,2270400,24,9.18,93.5,REJECT,Default
EQF-2025-03884,CUST-03884,EQ-006,31-08-2025,5094000,764100,4329900,36,8.67,53.2,STRUCTURED_LEASE,Performing
EQF-2025-03885,CUST-03885,EQ-015,31-08-2025,5010000,501000,4509000,36,8.89,29.1,AUTO_APPROVE,Performing
EQF-2025-03886,CUST-03886,EQ-015,31-08-2025,3679000,367900,3311100,24,10.67,70.1,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03887,CUST-03887,EQ-015,31-08-2025,5203000,780450,4422550,36,9.53,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03888,CUST-03888,EQ-008,31-08-2025,6908000,1381600,5526400,48,11.31,84.2,REJECT,60_Days_Past_Due
EQF-2025-03889,CUST-03889,EQ-010,01-09-2025,7633000,1908250,5724750,48,7.47,63.7,STRUCTURED_LEASE,Performing
EQF-2025-03890,CUST-03890,EQ-001,01-09-2025,8811000,881100,7929900,36,10.43,81.1,REJECT,60_Days_Past_Due
EQF-2025-03891,CUST-03891,EQ-014,01-09-2025,4328000,432800,3895200,60,7.99,53.2,STRUCTURED_LEASE,Performing
EQF-2025-03892,CUST-03892,EQ-008,01-09-2025,10353000,1035300,9317700,24,11.31,65.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03893,CUST-03893,EQ-003,01-09-2025,3629000,725800,2903200,36,11.35,99,REJECT,Performing
EQF-2025-03894,CUST-03894,EQ-011,01-09-2025,13029000,1954350,11074650,48,7.38,60.1,STRUCTURED_LEASE,Performing
EQF-2025-03895,CUST-03895,EQ-003,01-09-2025,1424000,213600,1210400,48,8.35,72.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03896,CUST-03896,EQ-014,01-09-2025,4643000,928600,3714400,60,8.42,60,STRUCTURED_LEASE,Performing
EQF-2025-03897,CUST-03897,EQ-009,01-09-2025,2822000,282200,2539800,60,11.39,82.1,REJECT,Default
EQF-2025-03898,CUST-03898,EQ-013,01-09-2025,2175000,435000,1740000,36,8.61,67.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03899,CUST-03899,EQ-004,01-09-2025,2953000,590600,2362400,60,10.54,63.1,STRUCTURED_LEASE,Performing
EQF-2025-03900,CUST-03900,EQ-003,01-09-2025,4869000,730350,4138650,60,8.51,56,STRUCTURED_LEASE,Performing
EQF-2025-03901,CUST-03901,EQ-012,01-09-2025,13372000,2674400,10697600,36,11.11,65,REQUIRE_COLLATERAL,Performing
EQF-2025-03902,CUST-03902,EQ-011,01-09-2025,14045000,2809000,11236000,60,11.26,81.9,REJECT,Performing
EQF-2025-03903,CUST-03903,EQ-015,01-09-2025,5206000,520600,4685400,24,12,91.7,REJECT,Default
EQF-2025-03904,CUST-03904,EQ-012,01-09-2025,9275000,2318750,6956250,48,9.24,41.6,STRUCTURED_LEASE,Performing
EQF-2025-03905,CUST-03905,EQ-003,02-09-2025,4712000,471200,4240800,36,9.5,31.2,AUTO_APPROVE,Performing
EQF-2025-03906,CUST-03906,EQ-010,02-09-2025,10741000,1611150,9129850,24,9.29,61.2,STRUCTURED_LEASE,Performing
EQF-2025-03907,CUST-03907,EQ-008,02-09-2025,6772000,1693000,5079000,48,9.54,57.2,STRUCTURED_LEASE,Performing
EQF-2025-03908,CUST-03908,EQ-001,02-09-2025,5932000,593200,5338800,36,8.86,33.1,AUTO_APPROVE,Performing
EQF-2025-03909,CUST-03909,EQ-010,02-09-2025,8098000,1619600,6478400,48,11.09,89.4,REJECT,60_Days_Past_Due
EQF-2025-03910,CUST-03910,EQ-001,02-09-2025,14730000,2946000,11784000,48,8.36,52.2,STRUCTURED_LEASE,Performing
EQF-2025-03911,CUST-03911,EQ-006,02-09-2025,7605000,1901250,5703750,36,9.28,67.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03912,CUST-03912,EQ-012,02-09-2025,13480000,3370000,10110000,36,9.79,80.1,REJECT,Performing
EQF-2025-03913,CUST-03913,EQ-006,02-09-2025,8037000,1607400,6429600,48,10.24,79.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03914,CUST-03914,EQ-007,02-09-2025,5449000,817350,4631650,48,7.71,88.9,REJECT,60_Days_Past_Due
EQF-2025-03915,CUST-03915,EQ-007,02-09-2025,4837000,483700,4353300,48,9.13,50.7,STRUCTURED_LEASE,Performing
EQF-2025-03916,CUST-03916,EQ-001,02-09-2025,11901000,2380200,9520800,48,9.53,78,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03917,CUST-03917,EQ-014,02-09-2025,2206000,220600,1985400,48,10.7,62.7,STRUCTURED_LEASE,Performing
EQF-2025-03918,CUST-03918,EQ-011,02-09-2025,10835000,1083500,9751500,36,9.18,83.8,REJECT,Default
EQF-2025-03919,CUST-03919,EQ-014,02-09-2025,3182000,318200,2863800,36,9.35,37.6,AUTO_APPROVE,Performing
EQF-2025-03920,CUST-03920,EQ-013,02-09-2025,4475000,447500,4027500,60,9.71,72.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03921,CUST-03921,EQ-007,03-09-2025,3357000,503550,2853450,48,11.07,46.6,STRUCTURED_LEASE,Performing
EQF-2025-03922,CUST-03922,EQ-001,03-09-2025,5405000,810750,4594250,36,7,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03923,CUST-03923,EQ-014,03-09-2025,1219000,182850,1036150,36,9.66,71.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03924,CUST-03924,EQ-011,03-09-2025,11457000,2291400,9165600,36,11.25,84.8,REJECT,Performing
EQF-2025-03925,CUST-03925,EQ-015,03-09-2025,3660000,732000,2928000,48,8.26,56.8,STRUCTURED_LEASE,Performing
EQF-2025-03926,CUST-03926,EQ-006,03-09-2025,3817000,763400,3053600,36,8.37,66.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03927,CUST-03927,EQ-008,03-09-2025,3936000,590400,3345600,48,11.34,74.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03928,CUST-03928,EQ-014,03-09-2025,2974000,297400,2676600,36,8.98,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03929,CUST-03929,EQ-003,03-09-2025,1581000,237150,1343850,36,9.02,66.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03930,CUST-03930,EQ-009,03-09-2025,3853000,770600,3082400,60,9.92,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03931,CUST-03931,EQ-007,03-09-2025,2772000,693000,2079000,36,7,81.8,REJECT,Performing
EQF-2025-03932,CUST-03932,EQ-009,03-09-2025,4759000,951800,3807200,60,7,67.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03933,CUST-03933,EQ-010,03-09-2025,6466000,646600,5819400,36,10.37,43.7,STRUCTURED_LEASE,Performing
EQF-2025-03934,CUST-03934,EQ-005,03-09-2025,3299000,494850,2804150,36,9.13,84.9,REJECT,Performing
EQF-2025-03935,CUST-03935,EQ-012,03-09-2025,13352000,3338000,10014000,36,9.26,51.4,STRUCTURED_LEASE,Performing
EQF-2025-03936,CUST-03936,EQ-010,03-09-2025,5522000,1380500,4141500,48,8.51,59.1,STRUCTURED_LEASE,Performing
EQF-2025-03937,CUST-03937,EQ-001,04-09-2025,6525000,652500,5872500,48,9.09,58.7,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03938,CUST-03938,EQ-009,04-09-2025,2731000,409650,2321350,36,11.29,60.4,STRUCTURED_LEASE,Performing
EQF-2025-03939,CUST-03939,EQ-006,04-09-2025,3758000,939500,2818500,36,9.7,70.5,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03940,CUST-03940,EQ-012,04-09-2025,4743000,948600,3794400,48,11.09,75.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03941,CUST-03941,EQ-014,04-09-2025,1325000,132500,1192500,36,9.27,73.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03942,CUST-03942,EQ-002,04-09-2025,3947000,986750,2960250,36,9.53,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03943,CUST-03943,EQ-005,04-09-2025,5834000,583400,5250600,36,9.99,43.5,STRUCTURED_LEASE,Performing
EQF-2025-03944,CUST-03944,EQ-012,04-09-2025,9825000,1473750,8351250,48,10.29,88.4,REJECT,60_Days_Past_Due
EQF-2025-03945,CUST-03945,EQ-009,04-09-2025,6836000,1025400,5810600,36,8.23,72,REQUIRE_COLLATERAL,Performing
EQF-2025-03946,CUST-03946,EQ-006,04-09-2025,1774000,266100,1507900,36,9.46,80.9,REJECT,60_Days_Past_Due
