Contract_ID,Origination_Date,Client_Industry,Equipment_Category,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Client_Credit_Score,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-03790,25-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,1848000,369600,1478400,60,7.41,582,89.2,REJECT,60_Days_Past_Due
EQF-2025-03791,25-08-2025,Manufacturing,Industrial Robotic Arm,7153000,1430600,5722400,36,8.05,810,42.3,STRUCTURED_LEASE,Performing
EQF-2025-03792,25-08-2025,Manufacturing,CNC Milling Unit,1877000,375400,1501600,36,7,723,55.6,STRUCTURED_LEASE,Performing
EQF-2025-03793,26-08-2025,Construction,Bulldozer,3092000,309200,2782800,48,9.7,850,30.8,AUTO_APPROVE,Performing
EQF-2025-03794,26-08-2025,Logistics & Fleet,Heavy Duty Hauler,2874000,431100,2442900,36,9.92,736,62,STRUCTURED_LEASE,Performing
EQF-2025-03795,26-08-2025,Manufacturing,CNC Milling Unit,3268000,817000,2451000,36,9.54,683,76.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03796,26-08-2025,Logistics & Fleet,Heavy Duty Hauler,4033000,604950,3428050,48,7,726,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03797,26-08-2025,Construction,Hydraulic Excavator,7891000,1578200,6312800,36,11.65,806,53.9,STRUCTURED_LEASE,Performing
EQF-2025-03798,26-08-2025,Manufacturing,Injection Molding Press,6908000,1036200,5871800,60,9.26,663,83.3,REJECT,Performing
EQF-2025-03799,26-08-2025,Manufacturing,Industrial Robotic Arm,3773000,754600,3018400,48,8.72,747,50.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03800,26-08-2025,Construction,Hydraulic Excavator,8794000,879400,7914600,48,10.7,738,64.7,STRUCTURED_LEASE,Performing
EQF-2025-03801,26-08-2025,Healthcare,MRI Scanner,13485000,1348500,12136500,36,8.84,748,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03802,26-08-2025,IT & Enterprise Tech,Enterprise Server Rack,2595000,259500,2335500,48,10.16,650,82.5,REJECT,Default
EQF-2025-03803,26-08-2025,Logistics & Fleet,Heavy Duty Hauler,2492000,498400,1993600,48,8.33,751,49.4,STRUCTURED_LEASE,Performing
EQF-2025-03804,26-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5480000,822000,4658000,36,10.72,746,58.2,STRUCTURED_LEASE,Performing
EQF-2025-03805,26-08-2025,Healthcare,Digital X-Ray System,4548000,1137000,3411000,36,10.69,811,46.3,STRUCTURED_LEASE,Performing
EQF-2025-03806,26-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2621000,655250,1965750,36,8.82,825,32.8,AUTO_APPROVE,Performing
EQF-2025-03807,26-08-2025,Healthcare,Digital X-Ray System,5305000,530500,4774500,48,9.73,734,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03808,26-08-2025,Healthcare,MRI Scanner,4319000,1079750,3239250,60,9.46,724,61.9,STRUCTURED_LEASE,Performing
EQF-2025-03809,27-08-2025,Manufacturing,Injection Molding Press,2290000,458000,1832000,48,9.31,647,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03810,27-08-2025,Manufacturing,Industrial Robotic Arm,4519000,677850,3841150,48,7.72,697,64.9,STRUCTURED_LEASE,Performing
EQF-2025-03811,27-08-2025,Logistics & Fleet,Electric Delivery Van,3810000,952500,2857500,36,7.93,680,72.5,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03812,27-08-2025,Construction,Hydraulic Excavator,4959000,1239750,3719250,48,8.92,773,50.9,STRUCTURED_LEASE,Performing
EQF-2025-03813,27-08-2025,Manufacturing,CNC Milling Unit,7448000,1117200,6330800,60,9.6,729,62.8,STRUCTURED_LEASE,Performing
EQF-2025-03814,27-08-2025,Construction,Hydraulic Excavator,6220000,1555000,4665000,36,8.17,646,65.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03815,27-08-2025,Healthcare,MRI Scanner,14651000,2197650,12453350,36,9.52,655,71.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03816,27-08-2025,Construction,Bulldozer,10610000,2122000,8488000,24,7,850,16.9,AUTO_APPROVE,Performing
EQF-2025-03817,27-08-2025,Healthcare,Surgical Robot,12506000,2501200,10004800,36,9.5,682,69.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03818,27-08-2025,Logistics & Fleet,Electric Delivery Van,4743000,948600,3794400,48,9.62,754,58.3,STRUCTURED_LEASE,Performing
EQF-2025-03819,27-08-2025,Logistics & Fleet,Forklift Fleet,3887000,388700,3498300,60,10.73,711,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03820,27-08-2025,Construction,Tower Crane,10112000,2022400,8089600,36,11.63,693,69.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03821,27-08-2025,Healthcare,Digital X-Ray System,6601000,1650250,4950750,36,10.53,786,55.3,STRUCTURED_LEASE,Performing
EQF-2025-03822,27-08-2025,Healthcare,Surgical Robot,7800000,780000,7020000,36,12.2,680,72.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03823,27-08-2025,Logistics & Fleet,Electric Delivery Van,4061000,406100,3654900,60,9.46,690,71.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03824,27-08-2025,Healthcare,MRI Scanner,8670000,867000,7803000,36,9.57,799,44,STRUCTURED_LEASE,Performing
EQF-2025-03825,28-08-2025,Manufacturing,Industrial Robotic Arm,7361000,1472200,5888800,36,10.71,684,63.8,STRUCTURED_LEASE,Performing
EQF-2025-03826,28-08-2025,Manufacturing,CNC Milling Unit,7643000,764300,6878700,36,9.34,618,87.1,REJECT,Default
EQF-2025-03827,28-08-2025,Construction,Bulldozer,5048000,1009600,4038400,36,9,636,75.6,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03828,28-08-2025,Construction,Bulldozer,9499000,1899800,7599200,48,11.56,743,57.6,STRUCTURED_LEASE,Performing
EQF-2025-03829,28-08-2025,Logistics & Fleet,Electric Delivery Van,1786000,178600,1607400,36,10.59,664,77.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03830,28-08-2025,Manufacturing,CNC Milling Unit,3839000,383900,3455100,48,10.49,783,49.8,STRUCTURED_LEASE,Performing
EQF-2025-03831,28-08-2025,Healthcare,Digital X-Ray System,9698000,2424500,7273500,48,8.2,711,58.6,STRUCTURED_LEASE,Performing
EQF-2025-03832,28-08-2025,Logistics & Fleet,Forklift Fleet,2060000,206000,1854000,36,10.92,759,55.2,STRUCTURED_LEASE,Performing
EQF-2025-03833,28-08-2025,Logistics & Fleet,Electric Delivery Van,3401000,680200,2720800,36,9.62,732,63.2,STRUCTURED_LEASE,Performing
EQF-2025-03834,28-08-2025,Healthcare,Digital X-Ray System,10366000,2591500,7774500,60,8.02,778,49.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03835,28-08-2025,Construction,Hydraulic Excavator,4259000,1064750,3194250,48,10.55,832,36.7,AUTO_APPROVE,Performing
EQF-2025-03836,28-08-2025,Healthcare,Surgical Robot,12752000,2550400,10201600,48,7.7,746,43,STRUCTURED_LEASE,Performing
EQF-2025-03837,28-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,4085000,408500,3676500,48,7,743,46.1,STRUCTURED_LEASE,Performing
EQF-2025-03838,28-08-2025,Manufacturing,CNC Milling Unit,3724000,372400,3351600,60,7,782,45.9,STRUCTURED_LEASE,Performing
EQF-2025-03839,28-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2007000,301050,1705950,36,9.13,673,63.3,STRUCTURED_LEASE,Performing
EQF-2025-03840,28-08-2025,Logistics & Fleet,Heavy Duty Hauler,4539000,453900,4085100,36,11.81,745,56.4,STRUCTURED_LEASE,Performing
EQF-2025-03841,29-08-2025,Construction,Hydraulic Excavator,9604000,1440600,8163400,36,9.97,650,86.4,REJECT,60_Days_Past_Due
EQF-2025-03842,29-08-2025,Manufacturing,Industrial Robotic Arm,3108000,777000,2331000,36,9.35,660,79.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03843,29-08-2025,Construction,Bulldozer,2803000,700750,2102250,36,11.48,679,69.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03844,29-08-2025,Healthcare,Surgical Robot,12850000,3212500,9637500,60,10.27,792,54,STRUCTURED_LEASE,Performing
EQF-2025-03845,29-08-2025,Manufacturing,CNC Milling Unit,5809000,871350,4937650,60,11.04,700,69.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03846,29-08-2025,Logistics & Fleet,Forklift Fleet,1583000,316600,1266400,36,10.96,659,84.7,REJECT,Performing
EQF-2025-03847,29-08-2025,IT & Enterprise Tech,Enterprise Server Rack,3854000,770800,3083200,36,9.03,759,51,STRUCTURED_LEASE,Performing
EQF-2025-03848,29-08-2025,Construction,Bulldozer,6344000,1586000,4758000,24,9.15,602,87.1,REJECT,Default
EQF-2025-03849,29-08-2025,Logistics & Fleet,Electric Delivery Van,4143000,621450,3521550,60,8.25,588,89.9,REJECT,Performing
EQF-2025-03850,29-08-2025,Manufacturing,Injection Molding Press,2964000,444600,2519400,36,10.75,693,77,REQUIRE_COLLATERAL,Performing
EQF-2025-03851,29-08-2025,Healthcare,MRI Scanner,8985000,2246250,6738750,48,7.66,692,63.8,STRUCTURED_LEASE,Performing
EQF-2025-03852,29-08-2025,Manufacturing,CNC Milling Unit,2594000,259400,2334600,60,8.17,777,43.2,STRUCTURED_LEASE,Performing
EQF-2025-03853,29-08-2025,Construction,Bulldozer,10639000,2659750,7979250,36,9.39,788,44.2,STRUCTURED_LEASE,Performing
EQF-2025-03854,29-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,4849000,727350,4121650,48,9.66,703,64.6,STRUCTURED_LEASE,Performing
EQF-2025-03855,29-08-2025,Logistics & Fleet,Heavy Duty Hauler,4000000,400000,3600000,36,10.38,696,72.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03856,29-08-2025,Manufacturing,CNC Milling Unit,6331000,1266200,5064800,48,9.44,659,74.1,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03857,30-08-2025,Healthcare,MRI Scanner,8657000,865700,7791300,36,8.95,702,65.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03858,30-08-2025,Construction,Hydraulic Excavator,10348000,2069600,8278400,36,10.58,550,96.7,REJECT,Performing
EQF-2025-03859,30-08-2025,Healthcare,MRI Scanner,4802000,720300,4081700,60,10.87,680,75.1,REQUIRE_COLLATERAL,Default
EQF-2025-03860,30-08-2025,Logistics & Fleet,Electric Delivery Van,4252000,1063000,3189000,48,7,704,61.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-03861,30-08-2025,Logistics & Fleet,Forklift Fleet,2018000,504500,1513500,36,11.1,658,80.1,REJECT,Performing
EQF-2025-03862,30-08-2025,Construction,Tower Crane,5254000,1313500,3940500,36,9.01,668,62.9,STRUCTURED_LEASE,Performing
EQF-2025-03863,30-08-2025,Healthcare,Digital X-Ray System,9714000,2428500,7285500,24,11.9,690,73.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03864,30-08-2025,Healthcare,MRI Scanner,12609000,3152250,9456750,48,8.52,709,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03865,30-08-2025,Manufacturing,Industrial Robotic Arm,7370000,1105500,6264500,36,8.01,766,45.4,STRUCTURED_LEASE,Performing
EQF-2025-03866,30-08-2025,Healthcare,MRI Scanner,10421000,1563150,8857850,48,10.47,737,61.3,STRUCTURED_LEASE,Performing
EQF-2025-03867,30-08-2025,Healthcare,Digital X-Ray System,8433000,2108250,6324750,36,12.7,767,43.8,STRUCTURED_LEASE,Performing
EQF-2025-03868,30-08-2025,Logistics & Fleet,Heavy Duty Hauler,4797000,479700,4317300,36,7.07,747,58,STRUCTURED_LEASE,Performing
EQF-2025-03869,30-08-2025,Logistics & Fleet,Heavy Duty Hauler,2137000,534250,1602750,48,10.76,717,65.7,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03870,30-08-2025,Manufacturing,Industrial Robotic Arm,7122000,1424400,5697600,36,10.34,850,39,AUTO_APPROVE,Performing
EQF-2025-03871,30-08-2025,Healthcare,Digital X-Ray System,10733000,2146600,8586400,60,9.45,663,76.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03872,30-08-2025,Manufacturing,Injection Molding Press,4138000,827600,3310400,48,12.61,650,86.2,REJECT,60_Days_Past_Due
EQF-2025-03873,31-08-2025,Manufacturing,Injection Molding Press,1510000,302000,1208000,36,7,700,61.8,STRUCTURED_LEASE,Performing
EQF-2025-03874,31-08-2025,Logistics & Fleet,Forklift Fleet,2897000,724250,2172750,48,11.17,706,68.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03875,31-08-2025,Manufacturing,Industrial Robotic Arm,3437000,687400,2749600,24,10.96,718,52.5,STRUCTURED_LEASE,Performing
EQF-2025-03876,31-08-2025,Healthcare,Digital X-Ray System,5148000,514800,4633200,36,11.3,647,79.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03877,31-08-2025,Manufacturing,CNC Milling Unit,2026000,506500,1519500,36,11.11,837,31,AUTO_APPROVE,Performing
EQF-2025-03878,31-08-2025,IT & Enterprise Tech,Automated Storage Array,2607000,521400,2085600,48,9.85,687,67.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03879,31-08-2025,Construction,Hydraulic Excavator,7725000,1931250,5793750,24,9.04,647,68.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03880,31-08-2025,Manufacturing,CNC Milling Unit,7363000,1840750,5522250,36,8.58,727,57.1,STRUCTURED_LEASE,Performing
EQF-2025-03881,31-08-2025,Construction,Hydraulic Excavator,4060000,1015000,3045000,36,10.38,781,45.6,STRUCTURED_LEASE,Performing
EQF-2025-03882,31-08-2025,Logistics & Fleet,Heavy Duty Hauler,2814000,422100,2391900,24,9.49,814,29.9,AUTO_APPROVE,Performing
EQF-2025-03883,31-08-2025,IT & Enterprise Tech,Automated Storage Array,2838000,567600,2270400,24,9.18,554,93.5,REJECT,Default
EQF-2025-03884,31-08-2025,Manufacturing,CNC Milling Unit,5094000,764100,4329900,36,8.67,759,53.2,STRUCTURED_LEASE,Performing
EQF-2025-03885,31-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5010000,501000,4509000,36,8.89,824,29.1,AUTO_APPROVE,Performing
EQF-2025-03886,31-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3679000,367900,3311100,24,10.67,671,70.1,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03887,31-08-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5203000,780450,4422550,36,9.53,694,69.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-03888,31-08-2025,Construction,Bulldozer,6908000,1381600,5526400,48,11.31,648,84.2,REJECT,60_Days_Past_Due
EQF-2025-03889,01-09-2025,Construction,Hydraulic Excavator,7633000,1908250,5724750,48,7.47,673,63.7,STRUCTURED_LEASE,Performing
EQF-2025-03890,01-09-2025,Healthcare,Surgical Robot,8811000,881100,7929900,36,10.43,640,81.1,REJECT,60_Days_Past_Due
EQF-2025-03891,01-09-2025,Logistics & Fleet,Heavy Duty Hauler,4328000,432800,3895200,60,7.99,770,53.2,STRUCTURED_LEASE,Performing
EQF-2025-03892,01-09-2025,Construction,Bulldozer,10353000,1035300,9317700,24,11.31,703,65.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03893,01-09-2025,Logistics & Fleet,Forklift Fleet,3629000,725800,2903200,36,11.35,550,99,REJECT,Performing
EQF-2025-03894,01-09-2025,Healthcare,MRI Scanner,13029000,1954350,11074650,48,7.38,670,60.1,STRUCTURED_LEASE,Performing
EQF-2025-03895,01-09-2025,Logistics & Fleet,Forklift Fleet,1424000,213600,1210400,48,8.35,665,72.6,REQUIRE_COLLATERAL,Performing
EQF-2025-03896,01-09-2025,Logistics & Fleet,Heavy Duty Hauler,4643000,928600,3714400,60,8.42,765,60,STRUCTURED_LEASE,Performing
EQF-2025-03897,01-09-2025,Manufacturing,Industrial Robotic Arm,2822000,282200,2539800,60,11.39,705,82.1,REJECT,Default
EQF-2025-03898,01-09-2025,Logistics & Fleet,Electric Delivery Van,2175000,435000,1740000,36,8.61,703,67.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03899,01-09-2025,Construction,Tower Crane,2953000,590600,2362400,60,10.54,751,63.1,STRUCTURED_LEASE,Performing
EQF-2025-03900,01-09-2025,Logistics & Fleet,Forklift Fleet,4869000,730350,4138650,60,8.51,778,56,STRUCTURED_LEASE,Performing
EQF-2025-03901,01-09-2025,Healthcare,Digital X-Ray System,13372000,2674400,10697600,36,11.11,727,65,REQUIRE_COLLATERAL,Performing
EQF-2025-03902,01-09-2025,Healthcare,MRI Scanner,14045000,2809000,11236000,60,11.26,667,81.9,REJECT,Performing
EQF-2025-03903,01-09-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5206000,520600,4685400,24,12,612,91.7,REJECT,Default
EQF-2025-03904,01-09-2025,Healthcare,Digital X-Ray System,9275000,2318750,6956250,48,9.24,804,41.6,STRUCTURED_LEASE,Performing
EQF-2025-03905,02-09-2025,Logistics & Fleet,Forklift Fleet,4712000,471200,4240800,36,9.5,850,31.2,AUTO_APPROVE,Performing
EQF-2025-03906,02-09-2025,Construction,Hydraulic Excavator,10741000,1611150,9129850,24,9.29,718,61.2,STRUCTURED_LEASE,Performing
EQF-2025-03907,02-09-2025,Construction,Bulldozer,6772000,1693000,5079000,48,9.54,730,57.2,STRUCTURED_LEASE,Performing
EQF-2025-03908,02-09-2025,Healthcare,Surgical Robot,5932000,593200,5338800,36,8.86,807,33.1,AUTO_APPROVE,Performing
EQF-2025-03909,02-09-2025,Construction,Hydraulic Excavator,8098000,1619600,6478400,48,11.09,598,89.4,REJECT,60_Days_Past_Due
EQF-2025-03910,02-09-2025,Healthcare,Surgical Robot,14730000,2946000,11784000,48,8.36,772,52.2,STRUCTURED_LEASE,Performing
EQF-2025-03911,02-09-2025,Manufacturing,CNC Milling Unit,7605000,1901250,5703750,36,9.28,734,67.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03912,02-09-2025,Healthcare,Digital X-Ray System,13480000,3370000,10110000,36,9.79,660,80.1,REJECT,Performing
EQF-2025-03913,02-09-2025,Manufacturing,CNC Milling Unit,8037000,1607400,6429600,48,10.24,676,79.1,REQUIRE_COLLATERAL,Performing
EQF-2025-03914,02-09-2025,IT & Enterprise Tech,Enterprise Server Rack,5449000,817350,4631650,48,7.71,624,88.9,REJECT,60_Days_Past_Due
EQF-2025-03915,02-09-2025,IT & Enterprise Tech,Enterprise Server Rack,4837000,483700,4353300,48,9.13,783,50.7,STRUCTURED_LEASE,Performing
EQF-2025-03916,02-09-2025,Healthcare,Surgical Robot,11901000,2380200,9520800,48,9.53,642,78,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03917,02-09-2025,Logistics & Fleet,Heavy Duty Hauler,2206000,220600,1985400,48,10.7,736,62.7,STRUCTURED_LEASE,Performing
EQF-2025-03918,02-09-2025,Healthcare,MRI Scanner,10835000,1083500,9751500,36,9.18,604,83.8,REJECT,Default
EQF-2025-03919,02-09-2025,Logistics & Fleet,Heavy Duty Hauler,3182000,318200,2863800,36,9.35,800,37.6,AUTO_APPROVE,Performing
EQF-2025-03920,02-09-2025,Logistics & Fleet,Electric Delivery Van,4475000,447500,4027500,60,9.71,696,72.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03921,03-09-2025,IT & Enterprise Tech,Enterprise Server Rack,3357000,503550,2853450,48,11.07,779,46.6,STRUCTURED_LEASE,Performing
EQF-2025-03922,03-09-2025,Healthcare,Surgical Robot,5405000,810750,4594250,36,7,696,58.5,STRUCTURED_LEASE,Performing
EQF-2025-03923,03-09-2025,Logistics & Fleet,Heavy Duty Hauler,1219000,182850,1036150,36,9.66,670,71.2,REQUIRE_COLLATERAL,Performing
EQF-2025-03924,03-09-2025,Healthcare,MRI Scanner,11457000,2291400,9165600,36,11.25,622,84.8,REJECT,Performing
EQF-2025-03925,03-09-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3660000,732000,2928000,48,8.26,778,56.8,STRUCTURED_LEASE,Performing
EQF-2025-03926,03-09-2025,Manufacturing,CNC Milling Unit,3817000,763400,3053600,36,8.37,686,66.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03927,03-09-2025,Construction,Bulldozer,3936000,590400,3345600,48,11.34,729,74.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03928,03-09-2025,Logistics & Fleet,Heavy Duty Hauler,2974000,297400,2676600,36,8.98,663,64.8,STRUCTURED_LEASE,Performing
EQF-2025-03929,03-09-2025,Logistics & Fleet,Forklift Fleet,1581000,237150,1343850,36,9.02,708,66.3,REQUIRE_COLLATERAL,Performing
EQF-2025-03930,03-09-2025,Manufacturing,Industrial Robotic Arm,3853000,770600,3082400,60,9.92,723,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-03931,03-09-2025,IT & Enterprise Tech,Enterprise Server Rack,2772000,693000,2079000,36,7,595,81.8,REJECT,Performing
EQF-2025-03932,03-09-2025,Manufacturing,Industrial Robotic Arm,4759000,951800,3807200,60,7,665,67.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03933,03-09-2025,Construction,Hydraulic Excavator,6466000,646600,5819400,36,10.37,812,43.7,STRUCTURED_LEASE,Performing
EQF-2025-03934,03-09-2025,Manufacturing,Injection Molding Press,3299000,494850,2804150,36,9.13,656,84.9,REJECT,Performing
EQF-2025-03935,03-09-2025,Healthcare,Digital X-Ray System,13352000,3338000,10014000,36,9.26,768,51.4,STRUCTURED_LEASE,Performing
EQF-2025-03936,03-09-2025,Construction,Hydraulic Excavator,5522000,1380500,4141500,48,8.51,731,59.1,STRUCTURED_LEASE,Performing
EQF-2025-03937,04-09-2025,Healthcare,Surgical Robot,6525000,652500,5872500,48,9.09,743,58.7,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-03938,04-09-2025,Manufacturing,Industrial Robotic Arm,2731000,409650,2321350,36,11.29,751,60.4,STRUCTURED_LEASE,Performing
EQF-2025-03939,04-09-2025,Manufacturing,CNC Milling Unit,3758000,939500,2818500,36,9.7,711,70.5,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03940,04-09-2025,Healthcare,Digital X-Ray System,4743000,948600,3794400,48,11.09,673,75.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03941,04-09-2025,Logistics & Fleet,Heavy Duty Hauler,1325000,132500,1192500,36,9.27,661,73.7,REQUIRE_COLLATERAL,Performing
EQF-2025-03942,04-09-2025,IT & Enterprise Tech,Automated Storage Array,3947000,986750,2960250,36,9.53,688,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-03943,04-09-2025,Manufacturing,Injection Molding Press,5834000,583400,5250600,36,9.99,791,43.5,STRUCTURED_LEASE,Performing
EQF-2025-03944,04-09-2025,Healthcare,Digital X-Ray System,9825000,1473750,8351250,48,10.29,621,88.4,REJECT,60_Days_Past_Due
EQF-2025-03945,04-09-2025,Manufacturing,Industrial Robotic Arm,6836000,1025400,5810600,36,8.23,689,72,REQUIRE_COLLATERAL,Performing
EQF-2025-03946,04-09-2025,Manufacturing,CNC Milling Unit,1774000,266100,1507900,36,9.46,611,80.9,REJECT,60_Days_Past_Due
EQF-2025-03947,04-09-2025,Logistics & Fleet,Forklift Fleet,4757000,951400,3805600,36,8.49,672,70.5,REQUIRE_COLLATERAL,Performing
EQF-2025-03948,04-09-2025,Construction,Hydraulic Excavator,3308000,827000,2481000,24,11.76,701,67.9,REQUIRE_COLLATERAL,Performing
EQF-2025-03949,04-09-2025,Manufacturing,Injection Molding Press,6218000,932700,5285300,48,7,800,40.8,STRUCTURED_LEASE,Performing
EQF-2025-03950,04-09-2025,Manufacturing,Industrial Robotic Arm,2434000,486800,1947200,48,10.38,807,48.8,STRUCTURED_LEASE,Performing
EQF-2025-03951,04-09-2025,Manufacturing,CNC Milling Unit,7659000,1148850,6510150,24,8.34,593,84,REJECT,Performing
EQF-2025-03952,04-09-2025,Logistics & Fleet,Heavy Duty Hauler,3141000,471150,2669850,24,7.8,611,72.4,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-03953,05-09-2025,IT & Enterprise Tech,Automated Storage Array,1228000,307000,921000,24,9.05,699,60,STRUCTURED_LEASE,Performing
EQF-2025-03954,05-09-2025,Manufacturing,Injection Molding Press,5817000,1163400,4653600,48,11.44,759,59.5,STRUCTURED_LEASE,Performing
